SMILES,RT,Column,TempProgram,FlowRate,compound_name,compound_class,column_id,carrier_gas,version,dataset
COC(=O)CC,10.5,HP-5MS,60-280C at 10C/min,1.0,Methyl propionate,Ester,4,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,9.87,BPX5,60-280C at 10C/min,1.0,Methyl propionate,Ester,20,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,10.0,Rtx-35,60-280C at 10C/min,1.0,Methyl propionate,Ester,16,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,10.17,DB-17,60-280C at 10C/min,1.0,Methyl propionate,Ester,15,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,11.29,DB-17,60-280C at 10C/min,1.0,Methyl propionate,Ester,15,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,10.31,Rtx-5,60-280C at 10C/min,1.0,Methyl propionate,Ester,6,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,11.96,DB-17,60-280C at 10C/min,1.0,Methyl propionate,Ester,15,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,10.98,DB-35,60-280C at 10C/min,1.0,Methyl propionate,Ester,14,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,16.74,DB-WAX,40-240C at 8C/min,1.0,Methyl propionate,Ester,11,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,10.09,ZB-5,60-280C at 10C/min,1.0,Methyl propionate,Ester,7,Helium,v3_2000,synthetic_v3_2000
COC(=O)CC,5.13,DB-1,50-300C at 15C/min,1.2,Methyl propionate,Ester,9,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,11.0,BPX5,60-280C at 10C/min,1.0,Ethyl propionate,Ester,20,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,13.07,HP-5MS,60-280C at 10C/min,1.0,Ethyl propionate,Ester,4,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.33,SPB-1,60-280C at 10C/min,1.0,Ethyl propionate,Ester,12,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,16.04,DB-WAX,60-250C at 10C/min,1.0,Ethyl propionate,Ester,10,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.56,ZB-5,60-280C at 10C/min,1.0,Ethyl propionate,Ester,7,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,16.05,DB-5,50-280C at 8C/min,1.0,Ethyl propionate,Ester,3,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.69,DB-35,60-280C at 10C/min,1.0,Ethyl propionate,Ester,14,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,15.84,DB-WAX,60-250C at 10C/min,1.0,Ethyl propionate,Ester,10,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,14.31,Rtx-35,60-280C at 10C/min,1.0,Ethyl propionate,Ester,16,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.9,Rtx-35,60-280C at 10C/min,1.0,Ethyl propionate,Ester,16,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,16.51,DB-WAX,60-250C at 10C/min,1.0,Ethyl propionate,Ester,10,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,11.08,Rtx-1,60-280C at 10C/min,1.0,Ethyl propionate,Ester,13,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.81,Rtx-5,60-280C at 10C/min,1.0,Ethyl propionate,Ester,6,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,11.87,SPB-1,60-280C at 10C/min,1.0,Ethyl propionate,Ester,12,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,6.07,DB-1,50-300C at 15C/min,1.2,Ethyl propionate,Ester,9,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.58,Rtx-1,60-280C at 10C/min,1.0,Ethyl propionate,Ester,13,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.06,HP-5MS,60-280C at 10C/min,1.0,Ethyl propionate,Ester,4,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,19.51,DB-WAX,40-240C at 8C/min,1.0,Ethyl propionate,Ester,11,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,12.64,BPX5,60-280C at 10C/min,1.0,Ethyl propionate,Ester,20,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)CC,15.88,Rtx-624,40-250C at 10C/min,1.0,Ethyl propionate,Ester,18,Nitrogen,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,21.93,DB-624,40-250C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,17,Nitrogen,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,10.79,DB-5,60-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,28.62,DB-WAX,40-240C at 8C/min,1.0,Methyl benzoate,Aromatic Ester,11,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,10.19,DB-1,50-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,9,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,18.11,ZB-5,60-280C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,7,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,22.31,DB-624,40-250C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,17,Nitrogen,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,22.15,DB-624,40-250C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,17,Nitrogen,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,10.2,DB-5,60-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,18.38,Rtx-5,60-280C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,6,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,21.7,DB-35,60-280C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,14,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,19.16,Rtx-5,60-280C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,6,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,10.03,DB-5,60-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,19.84,DB-5,60-280C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,1,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,24.23,DB-WAX,60-250C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,10,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,15.6,HP-5MS,40-300C at 12C/min,1.0,Methyl benzoate,Aromatic Ester,5,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,9.79,DB-5,60-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,19.72,Rtx-35,60-280C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,16,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,9.86,DB-5,60-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,24.01,DB-WAX,60-250C at 10C/min,1.0,Methyl benzoate,Aromatic Ester,10,Helium,v3_2000,synthetic_v3_2000
COC(=O)c1ccccc1,10.54,DB-5,60-300C at 15C/min,1.2,Methyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,24.49,DB-624,40-250C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,17,Nitrogen,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,11.07,DB-5,60-300C at 15C/min,1.2,Ethyl benzoate,Aromatic Ester,2,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,24.8,DB-5,50-280C at 8C/min,1.0,Ethyl benzoate,Aromatic Ester,3,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,20.56,DB-1,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,8,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,20.67,SPB-1,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,12,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,19.25,DB-5,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,1,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,23.17,DB-WAX,60-250C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,10,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,21.77,BPX5,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,20,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,24.26,DB-5,50-280C at 8C/min,1.0,Ethyl benzoate,Aromatic Ester,3,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,20.9,Rtx-5,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,6,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,19.06,ZB-5,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,7,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,22.02,BPX5,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,20,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,27.97,Rtx-624,40-250C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,18,Nitrogen,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,33.91,DB-WAX,40-240C at 8C/min,1.0,Ethyl benzoate,Aromatic Ester,11,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,9.6,DB-VRX,40-260C at 15C/min,1.5,Ethyl benzoate,Aromatic Ester,19,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,16.95,HP-5MS,40-300C at 12C/min,1.0,Ethyl benzoate,Aromatic Ester,5,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,10.03,DB-VRX,40-260C at 15C/min,1.5,Ethyl benzoate,Aromatic Ester,19,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,34.55,DB-WAX,40-240C at 8C/min,1.0,Ethyl benzoate,Aromatic Ester,11,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,20.63,SPB-1,60-280C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,12,Helium,v3_2000,synthetic_v3_2000
CCOC(=O)c1ccccc1,26.03,DB-WAX,60-250C at 10C/min,1.0,Ethyl benzoate,Aromatic Ester,10,Helium,v3_2000,synthetic_v3_2000
CC=O,5.5,DB-35,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
CC=O,2.25,DB-VRX,40-260C at 15C/min,1.5,Acetaldehyde,Aldehyde,19,Helium,v3_2000,synthetic_v3_2000
CC=O,2.61,DB-1,50-300C at 15C/min,1.2,Acetaldehyde,Aldehyde,9,Helium,v3_2000,synthetic_v3_2000
CC=O,4.54,SPB-1,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,12,Helium,v3_2000,synthetic_v3_2000
CC=O,7.41,DB-WAX,40-240C at 8C/min,1.0,Acetaldehyde,Aldehyde,11,Helium,v3_2000,synthetic_v3_2000
CC=O,5.66,DB-35,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
CC=O,5.57,Rtx-35,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,16,Helium,v3_2000,synthetic_v3_2000
CC=O,4.75,DB-5,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
CC=O,4.66,Rtx-1,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
CC=O,4.88,Rtx-1,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
CC=O,2.65,DB-5,60-300C at 15C/min,1.2,Acetaldehyde,Aldehyde,2,Helium,v3_2000,synthetic_v3_2000
CC=O,4.81,HP-5MS,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,4,Helium,v3_2000,synthetic_v3_2000
CC=O,4.94,Rtx-5,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,6,Helium,v3_2000,synthetic_v3_2000
CC=O,3.98,HP-5MS,40-300C at 12C/min,1.0,Acetaldehyde,Aldehyde,5,Helium,v3_2000,synthetic_v3_2000
CC=O,6.37,DB-5,50-280C at 8C/min,1.0,Acetaldehyde,Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
CC=O,4.84,DB-5,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
CC=O,4.69,HP-5MS,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,4,Helium,v3_2000,synthetic_v3_2000
CC=O,5.03,BPX5,60-280C at 10C/min,1.0,Acetaldehyde,Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
CC=O,2.56,DB-5,60-300C at 15C/min,1.2,Acetaldehyde,Aldehyde,2,Helium,v3_2000,synthetic_v3_2000
CC=O,4.48,HP-5MS,40-300C at 12C/min,1.0,Acetaldehyde,Aldehyde,5,Helium,v3_2000,synthetic_v3_2000
CCC=O,8.98,DB-624,40-250C at 10C/min,1.0,Propionaldehyde,Aldehyde,17,Nitrogen,v3_2000,synthetic_v3_2000
CCC=O,5.86,HP-5MS,40-300C at 12C/min,1.0,Propionaldehyde,Aldehyde,5,Helium,v3_2000,synthetic_v3_2000
CCC=O,6.61,SPB-1,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,12,Helium,v3_2000,synthetic_v3_2000
CCC=O,10.95,DB-WAX,40-240C at 8C/min,1.0,Propionaldehyde,Aldehyde,11,Helium,v3_2000,synthetic_v3_2000
CCC=O,8.85,DB-17,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,15,Helium,v3_2000,synthetic_v3_2000
CCC=O,8.73,DB-5,50-280C at 8C/min,1.0,Propionaldehyde,Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
CCC=O,7.1,DB-5,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
CCC=O,7.28,BPX5,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
CCC=O,8.0,Rtx-35,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,16,Helium,v3_2000,synthetic_v3_2000
CCC=O,4.13,DB-5,60-300C at 15C/min,1.2,Propionaldehyde,Aldehyde,2,Helium,v3_2000,synthetic_v3_2000
CCC=O,3.91,DB-5,60-300C at 15C/min,1.2,Propionaldehyde,Aldehyde,2,Helium,v3_2000,synthetic_v3_2000
CCC=O,8.45,DB-5,50-280C at 8C/min,1.0,Propionaldehyde,Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
CCC=O,6.37,DB-1,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
CCC=O,8.01,DB-17,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,15,Helium,v3_2000,synthetic_v3_2000
CCC=O,6.83,ZB-5,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,7,Helium,v3_2000,synthetic_v3_2000
CCC=O,7.06,Rtx-5,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,6,Helium,v3_2000,synthetic_v3_2000
CCC=O,4.03,DB-1,50-300C at 15C/min,1.2,Propionaldehyde,Aldehyde,9,Helium,v3_2000,synthetic_v3_2000
CCC=O,7.04,BPX5,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
CCC=O,7.04,DB-5,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
CCC=O,6.81,DB-1,60-280C at 10C/min,1.0,Propionaldehyde,Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
CCCC=O,8.82,DB-1,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
CCCC=O,10.26,DB-35,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
CCCC=O,9.4,Rtx-5,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,6,Helium,v3_2000,synthetic_v3_2000
CCCC=O,10.29,Rtx-35,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,16,Helium,v3_2000,synthetic_v3_2000
CCCC=O,4.43,DB-VRX,40-260C at 15C/min,1.5,Butyraldehyde,Aldehyde,19,Helium,v3_2000,synthetic_v3_2000
CCCC=O,10.1,DB-35,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
CCCC=O,4.6,DB-VRX,40-260C at 15C/min,1.5,Butyraldehyde,Aldehyde,19,Helium,v3_2000,synthetic_v3_2000
CCCC=O,11.5,DB-5,50-280C at 8C/min,1.0,Butyraldehyde,Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
CCCC=O,12.7,DB-WAX,60-250C at 10C/min,1.0,Butyraldehyde,Aldehyde,10,Helium,v3_2000,synthetic_v3_2000
CCCC=O,4.75,DB-VRX,40-260C at 15C/min,1.5,Butyraldehyde,Aldehyde,19,Helium,v3_2000,synthetic_v3_2000
CCCC=O,4.9,DB-1,50-300C at 15C/min,1.2,Butyraldehyde,Aldehyde,9,Helium,v3_2000,synthetic_v3_2000
CCCC=O,9.84,BPX5,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
CCCC=O,9.24,Rtx-1,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
CCCC=O,10.53,ZB-5,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,7,Helium,v3_2000,synthetic_v3_2000
CCCC=O,10.14,DB-35,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
CCCC=O,5.19,DB-1,50-300C at 15C/min,1.2,Butyraldehyde,Aldehyde,9,Helium,v3_2000,synthetic_v3_2000
CCCC=O,4.06,DB-VRX,40-260C at 15C/min,1.5,Butyraldehyde,Aldehyde,19,Helium,v3_2000,synthetic_v3_2000
CCCC=O,10.61,DB-17,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,15,Helium,v3_2000,synthetic_v3_2000
CCCC=O,9.63,BPX5,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
CCCC=O,11.13,DB-35,60-280C at 10C/min,1.0,Butyraldehyde,Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,12.06,HP-5MS,40-300C at 12C/min,1.0,Benzaldehyde,Aromatic Aldehyde,5,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,16.77,Rtx-35,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,16,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.58,BPX5,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,12.48,HP-5MS,40-300C at 12C/min,1.0,Benzaldehyde,Aromatic Aldehyde,5,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,20.54,DB-5,50-280C at 8C/min,1.0,Benzaldehyde,Aromatic Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.37,SPB-1,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,12,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,16.41,DB-5,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,8.54,DB-1,50-300C at 15C/min,1.2,Benzaldehyde,Aromatic Aldehyde,9,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,7.94,DB-1,50-300C at 15C/min,1.2,Benzaldehyde,Aromatic Aldehyde,9,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.95,HP-5MS,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,4,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,18.31,DB-5,50-280C at 8C/min,1.0,Benzaldehyde,Aromatic Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,17.54,DB-624,40-250C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,17,Nitrogen,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,8.67,DB-5,60-300C at 15C/min,1.2,Benzaldehyde,Aromatic Aldehyde,2,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,15.32,DB-5,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.11,DB-1,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,13.44,Rtx-1,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,17.73,DB-17,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,15,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.22,DB-1,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.42,SPB-1,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,12,Helium,v3_2000,synthetic_v3_2000
O=Cc1ccccc1,14.79,SPB-1,60-280C at 10C/min,1.0,Benzaldehyde,Aromatic Aldehyde,12,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,24.11,DB-WAX,60-250C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,10,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,18.13,DB-5,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,1,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,18.18,Rtx-1,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,24.12,DB-624,40-250C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,17,Nitrogen,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,21.34,DB-5,50-280C at 8C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,18.0,DB-1,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,20.55,DB-35,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,24.33,DB-5,50-280C at 8C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,3,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,20.94,Rtx-35,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,16,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,17.22,Rtx-1,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,18.53,BPX5,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,21.7,DB-624,40-250C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,17,Nitrogen,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,18.86,Rtx-1,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,13,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,18.86,Rtx-5,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,6,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,24.75,DB-624,40-250C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,17,Nitrogen,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,20.66,DB-35,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,14,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,21.8,DB-624,40-250C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,17,Nitrogen,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,16.54,DB-1,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,8,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,27.85,DB-WAX,40-240C at 8C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,11,Helium,v3_2000,synthetic_v3_2000
O=CC=Cc1ccccc1,17.34,BPX5,60-280C at 10C/min,1.0,Cinnamaldehyde,Aromatic Aldehyde,20,Helium,v3_2000,synthetic_v3_2000
CN,2.31,DB-1,60-280C at 10C/min,1.0,Methylamine,Amine,8,Helium,v3_2000,synthetic_v3_2000
CN,2.5,Rtx-1,60-280C at 10C/min,1.0,Methylamine,Amine,13,Helium,v3_2000,synthetic_v3_2000
CN,2.56,SPB-1,60-280C at 10C/min,1.0,Methylamine,Amine,12,Helium,v3_2000,synthetic_v3_2000
CN,2.85,Rtx-35,60-280C at 10C/min,1.0,Methylamine,Amine,16,Helium,v3_2000,synthetic_v3_2000
CN,2.71,DB-5,60-280C at 10C/min,1.0,Methylamine,Amine,1,Helium,v3_2000,synthetic_v3_2000
CN,2.6,Rtx-1,60-280C at 10C/min,1.0,Methylamine,Amine,13,Helium,v3_2000,synthetic_v3_2000
CN,2.7,ZB-5,60-280C at 10C/min,1.0,Methylamine,Amine,7,Helium,v3_2000,synthetic_v3_2000
CN,2.2,HP-5MS,40-300C at 12C/min,1.0,Methylamine,Amine,5,Helium,v3_2000,synthetic_v3_2000
CN,2.61,DB-1,60-280C at 10C/min,1.0,Methylamine,Amine,8,Helium,v3_2000,synthetic_v3_2000
CN,3.07,DB-35,60-280C at 10C/min,1.0,Methylamine,Amine,14,Helium,v3_2000,synthetic_v3_2000
CN,2.45,Rtx-1,60-280C at 10C/min,1.0,Methylamine,Amine,13,Helium,v3_2000,synthetic_v3_2000
CN,3.36,DB-17,60-280C at 10C/min,1.0,Methylamine,Amine,15,Helium,v3_2000,synthetic_v3_2000
CN,3.26,DB-624,40-250C at 10C/min,1.0,Methylamine,Amine,17,Nitrogen,v3_2000,synthetic_v3_2000
CN,3.14,DB-17,60-280C at 10C/min,1.0,Methylamine,Amine,15,Helium,v3_2000,synthetic_v3_2000
CN,2.82,BPX5,60-280C at 10C/min,1.0,Methylamine,Amine,20,Helium,v3_2000,synthetic_v3_2000
